datetime,dayOfWeek,priceMean,priceMax,priceMin,value,volumeMWh,powerMW,powerMaxMW,powerMinMW,priceOffMean,priceOffCoefVar,powerOffMeanMW,valueOff,priceStandardMean,priceStandardCoefVar,powerStandardMeanMW,valueStandard,priceMorningMean,priceMorningCoefVar,powerMorningMeanMW,valueMorning,priceEveningMean,priceEveningCoefVar,powerEveningMeanMW,valueEvening
2016-05-17,2,95.882,137.44,51.94,56.712,999.30,41.637,116,0,52.055,0.0038062,112.63,46.900,114.76,0.14416,8.9364,9.8126,122.24,0.079017,0.0000,0.0000,127.82,0.0000,0.0000,0.0000
2016-05-18,3,99.967,147.99,53.83,103.76,1799.4,74.975,216,0,54.015,0.0073135,212.63,91.875,116.77,0.17033,3.9091,4.4572,128.87,0.086414,11.800,4.4637,147.99,0.0000,10.000,2.9598
2016-05-19,4,97.712,140.77,52.48,100.95,1739.2,72.467,200,0,52.602,0.0055255,200.00,84.164,114.68,0.15565,6.2909,8.0214,129.72,0.074882,23.333,8.7601,136.84,0.0000,0.0000,0.0000
2016-05-20,5,97.800,142.68,52.62,103.29,1840.3,76.679,250,0,52.876,0.0060889,218.25,92.343,115.84,0.15783,3.9727,4.6876,126.59,0.039184,16.667,6.1820,135.10,0.0000,0.30000,0.081060
2016-05-21,6,76.526,132.89,50.02,222.11,3779.2,157.47,285.9,10,58.302,0.21238,208.92,194.03,120.79,0.069605,32.500,28.080,,,,,,,,
2016-05-22,7,72.442,132.86,50.02,235.25,3948.7,164.53,286.1,42.5,72.442,0.41201,164.53,235.25,,,,,,,,,,,,
2016-05-23,1,104.82,206.28,50.02,158.54,2688.6,112.03,285.9,0,50.022,0.000092541,285.23,114.14,128.04,0.28719,30.618,37.371,132.33,0.21109,23.333,7.0315,155.02,0.0000,0.0000,0.0000
2016-05-24,2,93.483,135.72,49.34,177.67,2894.4,120.60,300,0,49.560,0.012556,293.75,116.39,110.80,0.16121,41.000,50.355,119.38,0.081071,26.667,9.1202,135.09,0.0000,6.7000,1.8102
2016-05-25,3,95.857,138.89,50.5,155.05,2466.4,102.77,250,0,50.657,0.0087940,250.00,101.31,114.28,0.16018,37.055,46.793,122.67,0.064304,16.667,5.7500,135.09,0.0000,4.4000,1.1888
2016-05-26,4,95.890,138.89,50.59,155.25,2466.4,102.77,250,0,50.759,0.0094032,250.00,101.52,114.28,0.16018,37.055,46.793,122.67,0.064304,16.667,5.7500,135.09,0.0000,4.4000,1.1888
2016-05-27,5,97.602,160.82,52.1,139.81,2077.8,86.575,201.3,0,52.260,0.0086596,201.14,84.090,114.47,0.16053,34.164,43.122,123.10,0.064158,16.667,5.7705,147.95,0.14780,21.450,6.8246
2016-05-28,6,73.127,135.01,48.02,246.49,4320.3,180.01,336.4,10,54.068,0.10501,237.22,211.05,119.41,0.077125,41.086,35.440,,,,,,,,
2016-05-29,7,62.744,128.42,48.56,286.00,5103.1,212.63,320,70,62.744,0.37223,212.63,286.00,,,,,,,,,,,,
2016-05-30,1,95.189,153.45,49.65,177.43,2955.9,123.16,320,0,50.164,0.015444,303.55,121.72,110.21,0.18731,37.236,43.327,121.35,0.21785,39.300,12.382,153.45,0.0000,0.0000,0.0000
2016-05-31,2,96.489,135.09,50.49,159.84,2567.6,106.98,270,0,51.099,0.018945,263.75,107.71,114.89,0.15320,36.055,44.924,124.32,0.069809,18.000,6.2609,135.09,0.0000,3.5000,0.94563
2016-06-01,3,94.232,159.23,50.45,48.283,738.20,30.758,70,0,50.450,0.0000,70.000,28.252,107.93,0.15131,12.730,12.491,121.27,0.097532,3.9667,1.3549,138.28,0.15832,13.000,6.1848
2016-06-02,4,96.120,135.1,52.19,146.38,2242.5,93.438,220,0,52.311,0.0065559,220.00,92.068,112.10,0.15125,42.470,47.619,121.91,0.071418,18.000,6.1828,133.90,0.017097,1.2667,0.51338
2016-06-03,5,96.661,135.1,52.02,160.69,2493.9,103.91,270,0,52.215,0.0072147,250.51,104.61,112.76,0.15782,41.380,47.004,124.11,0.079781,24.667,8.8050,134.07,0.014421,0.66667,0.27020
2016-06-04,6,76.910,131.6,50.06,297.83,5062.3,210.93,414.1,30.2,58.995,0.25651,278.15,256.82,120.42,0.077297,47.671,41.003,,,,,,,,
2016-06-05,7,68.994,135.06,50.06,320.69,5567.2,231.97,418.7,58.5,68.994,0.43319,231.97,320.69,,,,,,,,,,,,
2016-06-06,1,104.26,173.8,50.29,223.03,3782.2,157.59,411,0,50.769,0.011369,407.63,165.56,119.00,0.19569,39.660,43.742,142.29,0.22457,41.467,13.698,159.78,0.083925,0.066667,0.034698
2016-06-07,2,98.024,164.36,52.15,202.96,3056.8,127.37,337,0,52.891,0.014013,305.25,129.17,111.04,0.13943,45.380,51.243,124.03,0.081025,23.667,8.3491,148.99,0.11305,30.000,14.196
2016-06-08,3,98.654,143.65,53.66,171.70,2616.2,109.01,292,0,54.149,0.014906,268.13,116.19,111.65,0.13885,32.820,36.961,133.54,0.096425,40.000,15.451,139.12,0.058712,7.6667,3.1002
2016-06-09,4,98.882,139.95,53.87,156.65,2437.0,101.54,291,0,54.516,0.014390,257.63,112.40,114.64,0.15573,28.200,32.554,128.33,0.080763,26.333,9.7420,135.23,0.034732,5.0000,1.9512
2016-06-10,5,99.183,141.62,54,138.44,2252.2,93.842,281,0,54.620,0.013478,250.63,109.54,114.40,0.15270,16.820,19.014,129.50,0.081915,26.333,9.8858,136.97,0.011146,0.0000,0.0000
2016-06-11,6,76.144,135.01,51.64,228.03,3823.5,159.31,317,15,58.038,0.19237,210.45,198.03,120.12,0.086333,35.114,30.001,,,,,,,,
2016-06-12,7,75.262,135.09,51.74,240.17,3909.5,162.90,304.4,43.1,75.262,0.39808,162.90,240.17,,,,,,,,,,,,
2016-06-13,1,99.499,158.47,51.81,156.08,2594.6,108.11,317,0,52.157,0.0055736,280.14,116.93,114.23,0.16802,25.450,28.476,118.49,0.11272,33.000,10.678,157.64,0.012181,0.0000,0.0000
2016-06-14,2,99.516,152.4,54.14,148.52,2302.4,95.933,268,0,54.672,0.010804,244.13,106.79,112.15,0.13658,24.130,27.697,127.02,0.040687,27.000,9.9495,149.47,0.019954,9.0333,4.0861
2016-06-15,3,98.387,145.34,53.1,153.20,2355.5,98.146,273,0,53.659,0.012570,241.13,103.54,111.77,0.13708,32.650,37.088,126.29,0.050933,27.000,9.8072,145.14,0.0027887,6.3333,2.7560
2016-06-16,4,99.536,149.23,53.18,159.15,2512.8,104.70,306,0,53.624,0.0091091,266.75,114.43,114.16,0.15168,27.580,31.430,127.12,0.078413,24.667,9.0200,145.63,0.024526,9.6667,4.2737
2016-06-17,5,97.759,148.33,52.66,173.29,2650.4,110.43,306,0,53.086,0.0083996,266.75,113.29,111.89,0.14223,40.840,46.322,122.79,0.054920,26.333,9.4259,144.74,0.025296,9.6667,4.2478
2016-06-18,6,78.122,133.11,50.44,252.07,4192.2,174.68,356,17.9,60.905,0.20162,232.82,223.15,119.93,0.078899,33.457,28.924,,,,,,,,
2016-06-19,7,77.803,132.72,50.29,253.61,4080.3,170.01,356,37.8,77.803,0.38152,170.01,253.61,,,,,,,,,,,,
2016-06-20,1,98.749,178.75,50.19,185.12,3031.7,126.32,346,0,50.660,0.0065714,312.38,126.65,112.54,0.15768,41.200,44.995,117.23,0.13174,33.167,10.410,162.52,0.23975,7.0667,3.0593
2016-06-21,2,100.83,146.97,53.12,175.95,2623.5,109.31,296,0,53.535,0.010123,262.38,112.34,116.73,0.14653,34.270,39.402,135.82,0.081331,57.000,22.646,138.97,0.033029,3.6000,1.5568
2016-06-22,3,100.21,148.62,52.69,129.35,1881.0,78.375,286,0,53.279,0.015484,182.88,78.245,115.97,0.13540,25.170,28.785,133.21,0.10036,53.000,21.265,139.80,0.029776,2.4333,1.0540
2016-06-23,4,101.79,155.65,54.61,164.21,2462.1,102.59,286,0,55.000,0.014319,257.88,113.47,116.58,0.13974,20.920,24.462,134.94,0.10411,55.667,22.718,144.08,0.074233,7.6333,3.5644
2016-06-24,5,101.89,160.19,53.69,128.41,1840.3,76.679,286,0,54.273,0.015199,182.88,79.708,116.72,0.13983,18.230,21.365,135.47,0.10514,55.333,22.688,145.84,0.091757,9.6667,4.6455
2016-06-25,6,83.368,135.07,52.04,225.28,3600.3,150.01,306,0,67.124,0.28071,204.41,208.56,122.82,0.081657,17.900,16.718,,,,,,,,
2016-06-26,7,77.851,135.06,52.04,237.98,3754.2,156.42,279.7,40,77.851,0.39805,156.42,237.98,,,,,,,,,,,,
2016-06-27,1,100.95,181.16,52.07,148.02,2486.2,103.59,286,0,52.131,0.0023075,270.18,112.68,113.46,0.15362,23.180,25.501,117.54,0.12693,31.000,9.8323,172.84,0.12255,0.0000,0.0000
2016-06-28,2,99.551,146.18,54.05,199.05,2971.8,123.82,310,0,54.389,0.016671,301.25,131.07,114.56,0.15711,42.580,50.006,131.31,0.10890,44.667,17.692,138.21,0.024578,0.66667,0.28014
2016-06-29,3,98.245,139.28,54.06,168.46,2739.3,114.14,310,0,54.400,0.016733,301.25,131.10,112.99,0.13375,26.330,29.361,126.71,0.076394,21.333,7.7160,137.55,0.023648,0.66667,0.27856
2016-06-30,4,99.523,153.66,53.07,186.78,2702.0,112.58,286,1,53.433,0.013456,257.88,110.23,114.80,0.15101,48.800,56.709,130.03,0.10036,40.667,15.744,140.98,0.091467,9.6667,4.0878
2016-07-01,5,97.617,143.25,52.38,125.31,1896.7,79.029,300,3,53.008,0.017037,187.50,79.908,112.49,0.13593,30.770,34.388,125.77,0.058234,22.667,8.2063,138.86,0.060503,7.0000,2.8105
2016-07-02,6,77.186,135.02,52.07,201.84,3422.7,142.61,307.3,0,58.516,0.13686,193.43,183.92,122.53,0.083740,19.200,17.920,,,,,,,,
2016-07-03,7,77.485,135.02,52.04,231.38,3630.7,151.28,305.8,40,77.485,0.39392,151.28,231.38,,,,,,,,,,,,
2016-07-04,1,111.38,180.99,52,156.64,2524.9,105.20,317,0,52.759,0.013010,269.75,113.90,124.47,0.24597,19.350,21.961,160.54,0.22063,57.733,20.734,174.92,0.065489,0.066667,0.036198
2016-07-05,2,102.26,144.73,54.24,161.19,2463.3,102.64,286,0,54.579,0.011990,257.88,112.60,116.51,0.10598,20.880,22.756,139.82,0.060576,60.167,24.244,144.32,0.0050790,3.6667,1.5896
2016-07-06,3,103.86,150.62,55.33,128.76,2084.1,86.838,250,0,55.706,0.0027291,237.50,105.88,117.05,0.14188,8.0700,8.9066,143.83,0.059770,34.467,13.970,148.34,0.027497,0.0000,0.0000
2016-07-07,4,106.91,166.94,54.71,145.77,2277.5,94.896,250,0,54.949,0.012289,250.00,109.90,121.26,0.15822,13.150,15.256,143.99,0.075966,39.333,15.941,160.56,0.076785,9.3333,4.6743
2016-07-08,5,109.08,174.39,54.63,179.58,2568.2,107.01,307,0,54.958,0.0049791,258.50,113.72,124.65,0.16658,32.720,40.660,145.05,0.079249,44.333,18.227,165.52,0.10588,13.333,6.9756
2016-07-09,6,78.232,135.05,52.05,229.27,3658.0,152.42,312,40,60.181,0.15432,198.28,194.20,122.07,0.073429,41.043,35.069,,,,,,,,
2016-07-10,7,75.388,135.05,52.07,246.23,3972.5,165.52,287.8,38.9,75.388,0.41078,165.52,246.23,,,,,,,,,,,,
2016-07-11,1,104.15,180.56,51.94,151.18,2238.8,93.283,256.9,0,52.255,0.0061366,215.24,89.978,116.42,0.16116,30.820,35.067,136.59,0.12647,62.900,23.207,169.22,0.14376,6.6667,2.9310
2016-07-12,2,104.56,156.38,54.19,144.30,2064.6,86.025,204,0.3,54.373,0.0087602,201.00,87.430,119.18,0.12547,27.420,31.725,141.16,0.066075,50.800,20.653,153.10,0.040205,10.000,4.4948
2016-07-13,3,102.34,158.87,54.19,131.30,1974.1,82.254,204,0.3,54.373,0.0087602,201.00,87.430,119.36,0.12654,28.140,32.767,126.60,0.046086,16.900,6.2833,149.26,0.13152,11.333,4.8248
2016-07-14,4,104.86,175.08,55.46,138.57,2050.1,85.421,256,0.3,55.810,0.0095050,212.75,95.025,120.75,0.12656,24.420,28.741,127.50,0.033445,16.767,6.3170,160.06,0.20400,17.867,8.4833
2016-07-15,5,107.16,175,54.56,130.67,1750.4,72.933,200,1.3,54.737,0.0056443,162.50,71.168,120.15,0.14046,23.440,28.068,144.33,0.060903,53.800,22.394,166.47,0.10241,18.200,9.0430
2016-07-16,6,80.149,135.08,52.05,207.48,3285.6,136.90,266.8,30.7,61.578,0.19558,179.53,178.19,125.25,0.054260,33.371,29.288,,,,,,,,
2016-07-17,7,70.539,135.08,51.52,244.04,4016.2,167.34,250,33.2,70.539,0.37524,167.34,244.04,,,,,,,,,,,,
2016-07-18,1,113.45,182.68,52.02,134.36,2131.3,88.804,266.4,0,52.289,0.010145,221.54,92.672,130.66,0.24554,28.000,32.805,157.92,0.24963,26.333,8.8796,174.70,0.087560,0.0000,0.0000
2016-07-19,2,105.29,165.18,54.27,174.07,2508.3,104.51,281,0,54.920,0.013566,246.50,108.27,117.25,0.11329,36.910,42.174,144.09,0.078935,50.133,20.847,160.96,0.050727,5.6000,2.7750
2016-07-20,3,106.26,160.77,52.96,128.96,1836.0,76.500,281,0,53.761,0.021482,179.13,77.382,121.24,0.13661,25.260,30.499,144.56,0.073107,46.800,19.469,158.02,0.032949,3.3333,1.6077
2016-07-21,4,110.41,173.27,55.29,215.64,2978.9,124.12,300,8,55.742,0.018039,296.25,132.04,123.26,0.083952,31.410,37.085,153.37,0.13138,74.167,34.064,170.37,0.032525,24.100,12.456
2016-07-22,5,108.55,173.04,53.08,145.55,1903.6,79.317,222,8,53.671,0.016253,174.15,74.850,120.78,0.13998,23.810,28.676,152.52,0.11704,73.333,33.040,170.15,0.032668,17.433,8.9803
2016-07-23,6,76.970,140.05,51.62,238.27,3799.0,158.29,270,40,59.375,0.14792,202.25,196.29,119.70,0.13687,51.529,41.978,,,,,,,,
2016-07-24,7,69.865,135.08,50.84,260.61,4425.0,184.38,272,32.7,69.865,0.41181,184.38,260.61,,,,,,,,,,,,
2016-07-25,1,108.97,214.24,51.15,197.37,2745.7,114.40,270,10.3,52.784,0.013577,260.91,110.13,113.96,0.14340,33.750,37.577,152.85,0.22512,76.633,31.966,198.28,0.14610,30.333,17.696
2016-07-26,2,100.77,174.42,50.09,198.06,2646.0,110.25,255,0,53.446,0.036091,230.16,98.177,103.67,0.17537,49.480,50.784,152.61,0.051645,75.233,34.414,165.51,0.10080,28.067,14.683
2016-07-27,3,109.67,175.28,53.92,258.27,3349.1,139.55,317,0,54.781,0.026484,310.63,136.02,119.23,0.15072,44.960,53.776,160.16,0.026465,85.300,41.113,173.72,0.016907,52.867,27.368
2016-07-28,4,110.59,177.15,56.37,269.36,3257.9,135.75,282,18.2,56.970,0.013785,270.63,123.38,119.18,0.10724,71.160,83.492,159.82,0.021652,91.833,44.057,175.67,0.016076,35.267,18.434
2016-07-29,5,108.79,177.15,56.61,286.71,3640.0,151.67,332,18.1,57.084,0.011159,317.29,144.84,121.88,0.069750,84.160,102.82,147.84,0.036343,61.300,27.135,164.00,0.15410,25.400,11.920
2016-07-30,6,83.189,140.02,54.24,308.29,4518.0,188.25,332,64.1,63.724,0.20249,236.71,244.02,130.46,0.053712,70.557,64.272,,,,,,,,
2016-07-31,7,77.147,135.07,54.08,260.02,4177.0,174.04,332,30,77.147,0.39239,174.04,260.02,,,,,,,,,,,,
2016-08-01,1,111.78,182.72,55.38,254.47,3406.2,141.93,332,0,56.260,0.013617,320.00,143.96,124.56,0.18572,63.430,77.336,162.28,0.12625,55.000,26.421,166.73,0.15526,15.633,6.7482
2016-08-02,2,112.20,179.42,57.06,282.18,3385.3,141.05,296,18.6,57.609,0.014499,286.46,132.03,122.22,0.066270,71.230,87.566,158.91,0.014429,90.067,42.996,177.70,0.017990,37.033,19.582
2016-08-03,3,113.39,179.52,58.4,288.21,3381.3,140.89,282,15.3,59.020,0.013198,279.38,131.91,122.80,0.059475,79.410,97.644,161.19,0.015106,83.500,40.463,179.23,0.0028875,33.900,18.199
2016-08-04,4,112.24,179.53,58.08,258.84,3111.2,129.63,282,15,58.669,0.012659,263.45,123.67,122.58,0.062679,70.000,85.883,160.15,0.013588,76.567,36.844,172.75,0.072805,24.633,12.438
2016-08-05,5,105.27,179.49,44.79,339.96,5127.3,213.64,524.2,16.2,46.281,0.039703,483.63,179.21,116.03,0.077390,93.310,108.06,159.47,0.018910,81.267,38.960,172.50,0.074783,27.133,13.728
2016-08-06,6,78.307,144.09,37.57,323.20,5945.3,247.72,533,19.6,58.608,0.40987,313.68,248.11,126.15,0.11745,87.543,75.090,,,,,,,,
2016-08-07,7,63.196,120.95,37.51,346.61,6850.4,285.43,533,81.9,63.196,0.42269,285.43,346.61,,,,,,,,,,,,
2016-08-08,1,103.11,179.56,38.35,269.99,4790.7,199.61,533,9.8,41.931,0.14321,491.28,161.96,124.67,0.18002,59.690,73.761,131.35,0.16563,69.667,25.880,166.17,0.17657,18.200,8.3980
2016-08-09,2,94.350,178.85,36.77,290.89,5303.8,220.99,533,25.9,38.402,0.10141,522.36,159.82,111.02,0.099858,78.710,87.686,117.14,0.097491,82.000,28.608,165.19,0.20193,30.600,14.780
2016-08-10,3,96.810,178.85,36.8,283.65,5220.4,217.52,533,25.9,38.479,0.10018,523.66,160.64,110.66,0.10046,78.710,87.382,137.30,0.18293,52.400,21.487,165.70,0.16593,28.933,14.143
2016-08-11,4,102.79,181.54,33.63,339.21,5822.4,242.60,582,35.1,36.049,0.14713,556.73,159.02,115.38,0.16019,98.120,115.05,164.70,0.011538,87.400,43.181,176.90,0.048656,41.733,21.964
2016-08-12,5,101.01,185.07,39.95,268.90,4329.3,180.39,450,11.6,42.843,0.18625,406.09,134.52,109.88,0.14138,74.860,81.171,162.85,0.059152,87.900,42.837,164.67,0.18483,22.767,10.369
2016-08-13,6,72.977,142.65,40.04,264.67,4967.3,206.97,430.2,30,55.256,0.37292,260.95,205.82,116.01,0.16451,75.871,58.854,,,,,,,,
2016-08-14,7,22.603,63.85,15.98,47.945,2441.0,101.71,160,3,22.603,0.54933,101.71,47.945,,,,,,,,,,,,
2016-08-15,1,106.53,186.49,39.75,262.81,4394.3,183.10,470,1.6,42.429,0.17467,438.75,144.34,118.82,0.098484,63.970,76.472,172.58,0.043470,74.867,38.693,170.47,0.12921,6.6667,3.3044
2016-08-16,2,103.39,184.76,38.89,343.98,5478.2,228.26,552,33.4,42.316,0.20292,518.13,169.99,113.83,0.12114,95.100,109.62,169.25,0.028475,83.267,42.333,165.58,0.14200,44.133,22.048
2016-08-17,3,106.98,192.7,38.57,322.50,5357.9,223.25,552,0,41.775,0.20492,518.13,167.76,115.90,0.10096,98.970,114.49,184.66,0.000054154,43.667,24.190,173.42,0.14470,30.733,16.064
2016-08-18,4,107.41,193.76,39.24,311.70,5253.3,218.89,560,0,42.510,0.20590,522.88,172.18,118.97,0.050896,85.640,102.64,178.24,0.00012957,40.333,21.566,171.11,0.15940,30.967,15.314
2016-08-19,5,106.51,192.56,39.12,320.12,5330.8,222.12,560,0,42.378,0.20589,522.88,171.64,116.16,0.060778,91.240,106.75,178.26,0.020599,56.000,29.788,173.59,0.12846,22.467,11.944
2016-08-20,6,93.407,151.12,47.47,358.48,5469.9,227.91,512,0.3,74.838,0.37630,290.55,286.26,138.50,0.11362,75.800,72.218,,,,,,,,
2016-08-21,7,72.706,130.07,47.58,408.34,6803.3,283.47,512,105.3,72.706,0.39314,283.47,408.34,,,,,,,,,,,,
2016-08-22,1,114.29,186.94,47.33,308.34,4612.3,192.18,492,0,49.833,0.11954,456.00,178.88,123.55,0.075310,80.390,99.896,185.37,0.014280,53.433,29.542,184.27,0.012777,0.033333,0.018694
2016-08-23,2,118.57,193.96,50.75,247.26,3721.7,155.07,392,0,52.514,0.089544,375.75,156.65,126.47,0.092118,71.570,90.606,193.29,0.0029870,0.0000,0.0000,193.62,0.0030766,0.0000,0.0000
2016-08-24,3,117.74,202.52,47.38,177.41,2378.2,99.092,220.1,0,49.913,0.11399,210.24,83.530,124.03,0.099482,60.250,74.918,197.13,0.033496,13.733,8.3133,198.26,0.037430,17.533,10.653
2016-08-25,4,117.01,193.4,51.92,197.20,3259.1,135.80,392,0,54.154,0.088893,367.71,157.76,122.07,0.096260,31.740,39.447,191.85,0.0000,0.0000,0.0000,192.88,0.0046645,0.0000,0.0000
2016-08-26,5,114.54,194.92,47.43,230.49,3214.8,133.95,388,0,50.124,0.089496,295.06,116.45,119.67,0.089556,68.710,81.595,189.19,0.035158,20.233,11.716,194.54,0.0034789,35.500,20.724
2016-08-27,6,91.845,140.07,44.71,313.74,4983.2,207.63,477,26,77.111,0.41097,265.34,254.78,127.63,0.10714,67.500,58.959,,,,,,,,
2016-08-28,7,85.452,118.66,45.49,342.81,5263.3,219.30,477,59,85.452,0.32695,219.30,342.81,,,,,,,,,,,,
2016-08-29,1,112.41,192.18,47.34,254.53,3482.5,145.10,424.7,0,49.309,0.064559,310.34,121.59,117.09,0.092777,79.300,93.543,186.53,0.027848,31.000,17.624,190.93,0.011638,37.933,21.773
2016-08-30,2,116.50,197.06,51.52,320.36,4256.1,177.34,412,0,53.514,0.077579,393.86,167.56,120.73,0.095880,84.020,100.81,191.55,0.042921,41.000,24.138,195.29,0.016035,47.333,27.855
2016-08-31,3,114.36,194.58,48.06,265.95,3372.2,140.51,408,0,50.499,0.081437,281.32,112.78,119.29,0.096283,85.170,100.88,189.51,0.039467,41.000,23.834,193.07,0.013770,48.967,28.453
2016-09-01,4,105.25,192.6,50.04,333.09,4587.9,191.16,432.2,46.1,51.541,0.077911,409.00,167.40,121.90,0.19190,90.718,117.63,129.15,0.012026,69.333,26.881,192.60,0.0000,55.000,21.186
2016-09-02,5,110.71,196.78,50.04,343.56,4621.0,192.54,451.1,29.4,52.903,0.14558,411.64,170.10,121.45,0.21005,94.355,121.49,168.59,0.20678,58.000,29.218,196.10,0.0057042,58.000,22.753
2016-09-03,6,93.313,159.53,47.05,391.17,5856.7,244.03,532,64,78.292,0.39483,307.25,311.93,129.79,0.16974,90.500,79.239,,,,,,,,
2016-09-04,7,78.112,128.68,47.31,474.62,7140.7,297.53,532,131,78.112,0.34347,297.53,474.62,,,,,,,,,,,,
2016-09-05,1,104.35,186.89,48.17,361.03,5128.5,213.69,482,35.8,49.779,0.070355,461.25,182.53,113.86,0.093365,104.41,131.69,159.98,0.22534,72.800,33.427,186.89,0.0000,35.800,13.381
2016-09-06,2,106.84,186.5,48.93,337.12,4919.8,204.99,482,28,50.755,0.082005,457.19,184.07,118.46,0.21408,97.300,121.36,160.88,0.16976,39.333,17.911,186.20,0.0000,37.000,13.779
2016-09-07,3,99.759,188.35,49.52,328.53,4870.7,202.95,476,27.6,51.124,0.077514,450.49,182.76,111.57,0.15764,90.609,108.04,127.07,0.027622,70.967,26.957,188.35,0.0000,28.600,10.774
2016-09-08,4,103.92,189.96,50.02,316.11,4608.8,192.03,457.1,3.3,51.664,0.084974,431.02,176.73,115.70,0.13980,88.500,110.39,142.67,0.032819,45.967,19.638,189.96,0.0000,24.600,9.3460
2016-09-09,5,103.59,191.39,49.14,325.63,4795.5,199.81,476,0,51.043,0.085051,448.81,181.65,117.17,0.14074,91.918,116.20,135.44,0.021443,55.500,22.534,191.39,0.0000,13.700,5.2441
2016-09-10,6,94.380,170.63,48.85,359.46,5273.4,219.72,482,66,80.452,0.38970,275.32,285.77,128.21,0.22628,84.714,73.690,,,,,,,,
2016-09-11,7,71.287,125.67,48.8,412.93,6720.5,280.02,482,64,71.287,0.32394,280.02,412.93,,,,,,,,,,,,
2016-09-12,1,103.55,182.01,50.08,314.89,4538.6,189.11,435.7,0,51.831,0.075035,417.96,172.28,116.51,0.081872,92.436,118.96,141.65,0.15930,59.367,23.648,182.01,0.0000,0.0000,0.0000
2016-09-13,2,97.190,181.65,44.47,341.69,5418.3,225.76,532,0,46.974,0.12161,502.50,185.97,113.57,0.13499,97.773,119.18,114.75,0.12754,107.60,36.543,181.65,0.0000,0.0000,0.0000
2016-09-14,3,96.943,184.54,42.72,354.22,5762.7,240.11,587.2,32.1,45.145,0.13705,546.06,193.32,110.60,0.14015,95.464,113.66,126.58,0.11618,87.100,31.960,184.54,0.0000,41.400,15.280
2016-09-15,4,95.883,182.79,41.16,340.57,5875.3,244.80,626.4,32.4,43.721,0.15376,582.24,198.73,110.72,0.13829,82.127,98.281,122.64,0.11976,73.933,26.698,182.79,0.0000,46.100,16.853
2016-09-16,5,95.784,182.85,39.63,348.37,6154.9,256.45,682,34.7,42.839,0.16766,615.40,204.83,110.27,0.13946,82.336,98.184,125.80,0.11883,78.000,28.542,182.85,0.0000,46.000,16.822
2016-09-17,6,91.765,163.83,37.32,377.20,6360.5,265.02,590.3,64,75.241,0.48993,336.50,295.72,131.90,0.17238,91.429,81.482,,,,,,,,
2016-09-18,7,69.041,129.19,37.3,418.48,7506.5,312.77,582,114,69.041,0.39890,312.77,418.48,,,,,,,,,,,,
2016-09-19,1,98.686,178.98,39.55,337.08,5682.5,236.77,582.4,0,42.164,0.16503,539.48,177.72,113.62,0.087602,106.25,133.51,141.11,0.16567,66.000,25.847,178.98,0.0000,0.0000,0.0000
2016-09-20,2,98.772,183.3,39.16,340.71,5611.0,233.79,562,28,41.985,0.16929,526.94,172.91,113.08,0.093019,101.47,127.18,141.41,0.21893,66.000,25.718,183.28,0.00025002,40.650,14.900
2016-09-21,3,96.059,184.41,37.72,354.71,6311.9,263.00,662,37.6,40.544,0.19480,613.89,192.22,112.14,0.16912,92.545,111.72,126.23,0.11782,102.30,36.786,184.39,0.00022407,37.950,13.995
2016-09-22,4,93.552,186.97,37.43,329.63,5971.7,248.82,631,34.4,40.509,0.20681,581.84,181.97,107.44,0.14695,92.336,107.35,121.80,0.11547,77.333,27.364,186.95,0.00017416,34.650,12.956
2016-09-23,5,94.390,184.11,37.92,295.08,5373.8,223.91,562,0,41.101,0.21215,526.25,167.56,109.16,0.14911,84.709,99.917,122.52,0.10537,77.333,27.604,184.11,0.0000,0.0000,0.0000
2016-09-24,6,74.953,140.06,39.56,421.59,7380.2,307.51,562,78.5,59.488,0.36103,390.01,339.43,112.51,0.16731,107.16,82.158,,,,,,,,
2016-09-25,7,54.918,123.73,39.58,514.19,10875,453.14,562,113,54.918,0.48183,453.14,514.19,,,,,,,,,,,,
2016-09-26,1,89.094,177.52,39.82,331.07,5729.0,238.71,561,0,42.590,0.17581,518.63,172.13,95.749,0.18555,123.77,129.59,134.48,0.093026,66.167,26.087,170.43,0.074612,10.000,3.2666
2016-09-27,2,87.766,179.9,38.32,316.24,5745.9,239.41,557,0,39.870,0.10310,533.74,168.93,98.143,0.16948,110.67,118.84,118.52,0.16906,86.200,28.469,176.15,0.044746,0.0000,0.0000
2016-09-28,3,82.876,176.18,36.8,176.28,3143.7,130.99,297,0,37.309,0.017607,277.86,82.796,91.102,0.19478,62.982,63.010,115.57,0.21546,54.667,19.199,170.86,0.065161,32.000,11.276
2016-09-29,4,82.556,176.74,37.45,181.83,3178.8,132.45,297.7,0,37.755,0.016141,274.98,83.085,91.932,0.21067,65.545,66.336,108.51,0.34885,64.667,21.094,171.26,0.071356,32.000,11.311
2016-09-30,5,73.256,177.22,33.9,181.95,3504.2,146.01,404,0,37.864,0.013728,300.43,91.146,77.601,0.27802,74.645,64.081,85.767,0.52410,76.667,17.911,172.17,0.083352,24.850,8.8078
2016-10-01,6,56.720,130.3,38.73,179.02,3667.9,152.83,276,20,49.807,0.26158,179.64,137.73,73.507,0.56148,87.714,41.292,,,,,,,,
2016-10-02,7,31.444,113.13,17.99,111.64,3847.0,160.29,192,16,31.444,0.62693,160.29,111.64,,,,,,,,,,,,
