month,year,node,flow,value,side,category,key,price
3,2018,ZAMC,11311,275645.04000000027,consume,off,2018-03-01ZAMCoffconsume,24.369643709663183
3,2018,ZAMC,6780,346084.7300000001,consume,standard,2018-03-01ZAMCstandardconsume,51.04494542772863
3,2018,ZAMZ,-4496,-111905.53000000001,supply,off,2018-03-01ZAMZoffsupply,24.890020017793596
3,2018,ZAMZ,-2578,-141946.22,supply,standard,2018-03-01ZAMZstandardsupply,55.060597362296356
4,2018,BOT,5564,522194.36,consume,evening,2018-04-01BOTeveningconsume,93.85232925952552
4,2018,BOT,7948,435178.38,consume,morning,2018-04-01BOTmorningconsume,54.753193256165076
4,2018,BOT,-104,-3215.2,supply,morning,2018-04-01BOTmorningsupply,30.915384615384614
4,2018,BOT,20731,449900.1400000002,consume,off,2018-04-01BOToffconsume,21.70180599102794
4,2018,BOT,-1357,-24879.219999999994,supply,off,2018-04-01BOToffsupply,18.333986735445833
4,2018,BOT,30982,1616574.7499999995,consume,standard,2018-04-01BOTstandardconsume,52.177869408043364
4,2018,BOT,-240,-9228.700000000003,supply,standard,2018-04-01BOTstandardsupply,38.452916666666674
4,2018,LES,-820,-73826.70000000001,supply,evening,2018-04-01LESeveningsupply,90.03256097560977
4,2018,LES,-1025,-52600.90000000002,supply,morning,2018-04-01LESmorningsupply,51.31795121951222
4,2018,LES,-4297,-89152.78,supply,off,2018-04-01LESoffsupply,20.747679776588317
4,2018,LES,-4280,-207646.2000000002,supply,standard,2018-04-01LESstandardsupply,48.515467289719666
4,2018,MOZ,-1453,-136556.55,supply,evening,2018-04-01MOZeveningsupply,93.98248451479697
4,2018,MOZ,-4561,-247833.6499999999,supply,morning,2018-04-01MOZmorningsupply,54.33756851567637
4,2018,MOZ,-8583,-184811.9000000001,supply,off,2018-04-01MOZoffsupply,21.532319701736004
4,2018,MOZ,-10886,-575152.6499999998,supply,standard,2018-04-01MOZstandardsupply,52.83415855226895
4,2018,NAM,-2758,-249365.16999999995,supply,evening,2018-04-01NAMeveningsupply,90.41521754894849
4,2018,NAM,-3544,-194264.21,supply,morning,2018-04-01NAMmorningsupply,54.814957674943564
4,2018,NAM,-6612,-147879.43000000002,supply,off,2018-04-01NAMoffsupply,22.36531004234725
4,2018,NAM,-18908,-954178.0099999997,supply,standard,2018-04-01NAMstandardsupply,50.46424846625765
4,2018,RSA,130,8155.679999999997,consume,evening,2018-04-01RSAeveningconsume,62.735999999999976
4,2018,RSA,-1724,-165910.28999999995,supply,evening,2018-04-01RSAeveningsupply,96.23566705336424
4,2018,RSA,348,16072.68000000001,consume,morning,2018-04-01RSAmorningconsume,46.18586206896554
4,2018,RSA,4892,92450.64999999997,consume,off,2018-04-01RSAoffconsume,18.8983340147179
4,2018,RSA,-73,-2430.83,supply,off,2018-04-01RSAoffsupply,33.29904109589041
4,2018,RSA,1818,69796.95999999998,consume,standard,2018-04-01RSAstandardconsume,38.39216721672166
4,2018,RSA,-103,-7277.04,supply,standard,2018-04-01RSAstandardsupply,70.65087378640777
4,2018,ZAMC,708,61964.18999999997,consume,evening,2018-04-01ZAMCeveningconsume,87.52004237288132
4,2018,ZAMC,1088,54331.99,consume,morning,2018-04-01ZAMCmorningconsume,49.937490808823526
4,2018,ZAMC,2886,57976.479999999974,consume,off,2018-04-01ZAMCoffconsume,20.0888704088704
4,2018,ZAMC,4623,226195.31999999992,consume,standard,2018-04-01ZAMCstandardconsume,48.928254380272534
4,2018,ZAMZ,-150,-7669.089999999999,supply,morning,2018-04-01ZAMZmorningsupply,51.127266666666664
4,2018,ZAMZ,-7587,-151173.1099999999,supply,off,2018-04-01ZAMZoffsupply,19.925281402398827
4,2018,ZAMZ,-3161,-167611.73000000004,supply,standard,2018-04-01ZAMZstandardsupply,53.02490667510283
4,2018,ZIM,353,33344.48,consume,evening,2018-04-01ZIMeveningconsume,94.460283286119
4,2018,ZIM,155,8527.3,consume,standard,2018-04-01ZIMstandardconsume,55.01483870967741
5,2018,BOT,896,84223.06999999999,consume,evening,2018-05-01BOTeveningconsume,93.99896205357142
5,2018,BOT,-499,-30638.63,supply,evening,2018-05-01BOTeveningsupply,61.40006012024048
5,2018,BOT,2662,174113.16000000003,consume,morning,2018-05-01BOTmorningconsume,65.40689706987229
5,2018,BOT,-960,-31293.350000000002,supply,morning,2018-05-01BOTmorningsupply,32.597239583333334
5,2018,BOT,2193,57932.54000000001,consume,off,2018-05-01BOToffconsume,26.417026903784773
5,2018,BOT,-8603,-133404.05000000005,supply,off,2018-05-01BOToffsupply,15.506689526909224
5,2018,BOT,6022,344051.45000000024,consume,standard,2018-05-01BOTstandardconsume,57.13242278312857
5,2018,BOT,-4629,-124868.70999999999,supply,standard,2018-05-01BOTstandardsupply,26.975310002160292
5,2018,HCB,-37,-3500.23,supply,evening,2018-05-01HCBeveningsupply,94.60081081081081
5,2018,HCB,-14,-1038.04,supply,morning,2018-05-01HCBmorningsupply,74.14571428571428
5,2018,HCB,-256,-6668.89,supply,off,2018-05-01HCBoffsupply,26.0503515625
5,2018,HCB,-251,-15580.13,supply,standard,2018-05-01HCBstandardsupply,62.07223107569721
5,2018,LES,-895,-69400.19999999998,supply,evening,2018-05-01LESeveningsupply,77.54212290502791
5,2018,LES,-1084,-55047.669999999984,supply,morning,2018-05-01LESmorningsupply,50.78198339483394
5,2018,LES,-3293,-74054.45999999999,supply,off,2018-05-01LESoffsupply,22.488448223504403
5,2018,LES,-4794,-204119.2800000001,supply,standard,2018-05-01LESstandardsupply,42.578072590738444
5,2018,MOZ,299,18846.550000000003,consume,evening,2018-05-01MOZeveningconsume,63.03193979933111
5,2018,MOZ,-74,-6942.98,supply,evening,2018-05-01MOZeveningsupply,93.82405405405405
5,2018,MOZ,-2870,-187168.58000000005,supply,morning,2018-05-01MOZmorningsupply,65.21553310104531
5,2018,MOZ,-3342,-77433.84,supply,off,2018-05-01MOZoffsupply,23.16991023339318
5,2018,MOZ,22,753.53,consume,standard,2018-05-01MOZstandardconsume,34.251363636363635
5,2018,MOZ,-3463,-202457.81999999998,supply,standard,2018-05-01MOZstandardsupply,58.46313023390123
5,2018,NAM,-948,-61149.810000000005,supply,evening,2018-05-01NAMeveningsupply,64.50401898734178
5,2018,NAM,-573,-17185.420000000002,supply,morning,2018-05-01NAMmorningsupply,29.992006980802795
5,2018,NAM,638,14104.51,consume,off,2018-05-01NAMoffconsume,22.107382445141067
5,2018,NAM,-5366,-62468.61999999998,supply,off,2018-05-01NAMoffsupply,11.641561684681323
5,2018,NAM,205,11036.320000000002,consume,standard,2018-05-01NAMstandardconsume,53.83570731707318
5,2018,NAM,-4161,-110760.90000000008,supply,standard,2018-05-01NAMstandardsupply,26.618817591925037
5,2018,RSA,738,42477.75,consume,evening,2018-05-01RSAeveningconsume,57.55792682926829
5,2018,RSA,-1088,-103355.44000000003,supply,evening,2018-05-01RSAeveningsupply,94.99580882352944
5,2018,RSA,1547,53108.030000000006,consume,morning,2018-05-01RSAmorningconsume,34.329689722042666
5,2018,RSA,-65,-4854.770000000002,supply,morning,2018-05-01RSAmorningsupply,74.68876923076927
5,2018,RSA,7815,110869.98999999999,consume,off,2018-05-01RSAoffconsume,14.186818937939858
5,2018,RSA,-223,-7838.320000000001,supply,off,2018-05-01RSAoffsupply,35.14941704035875
5,2018,RSA,7808,220448.90999999995,consume,standard,2018-05-01RSAstandardconsume,28.23372310450819
5,2018,RSA,-575,-39926.63,supply,standard,2018-05-01RSAstandardsupply,69.43761739130434
5,2018,ZAMC,1524,121392.48000000001,consume,evening,2018-05-01ZAMCeveningconsume,79.65385826771654
5,2018,ZAMC,1915,100290.06999999998,consume,morning,2018-05-01ZAMCmorningconsume,52.37079373368145
5,2018,ZAMC,10448,179236.36000000004,consume,off,2018-05-01ZAMCoffconsume,17.15508805513017
5,2018,ZAMC,8731,360168.74000000005,consume,standard,2018-05-01ZAMCstandardconsume,41.251716870919715
5,2018,ZAMZ,-480,-25681.800000000003,supply,morning,2018-05-01ZAMZmorningsupply,53.503750000000004
5,2018,ZAMZ,-11,-275.2199999999998,supply,off,2018-05-01ZAMZoffsupply,25.019999999999982
5,2018,ZAMZ,-4876,-242361.87999999995,supply,standard,2018-05-01ZAMZstandardsupply,49.70506152584084
5,2018,ZIM,84,8047.44,consume,evening,2018-05-01ZIMeveningconsume,95.80285714285714
5,2018,ZIM,-78,-5241.63,supply,morning,2018-05-01ZIMmorningsupply,67.20038461538462
5,2018,ZIM,121,8465.199999999997,consume,standard,2018-05-01ZIMstandardconsume,69.96033057851237
5,2018,ZIM,-160,-4848.8,supply,standard,2018-05-01ZIMstandardsupply,30.305
6,2018,BOT,2045,254278.43000000005,consume,evening,2018-06-01BOTeveningconsume,124.34153056234722
6,2018,BOT,3376,330382.4099999999,consume,morning,2018-06-01BOTmorningconsume,97.86208827014215
6,2018,BOT,4277,121298.76000000001,consume,off,2018-06-01BOToffconsume,28.360710778583123
6,2018,BOT,-16444,-386491.96999999974,supply,off,2018-06-01BOToffsupply,23.50352529798101
6,2018,BOT,6550,449252.2400000001,consume,standard,2018-06-01BOTstandardconsume,68.58812824427483
6,2018,BOT,-475,-29648.100000000006,supply,standard,2018-06-01BOTstandardsupply,62.41705263157896
6,2018,HCB,-753,-71905.28000000001,supply,evening,2018-06-01HCBeveningsupply,95.49173970783534
6,2018,HCB,-131,-4840.83,supply,off,2018-06-01HCBoffsupply,36.95290076335878
6,2018,HCB,-353,-31744.100000000006,supply,standard,2018-06-01HCBstandardsupply,89.92662889518415
6,2018,LES,-1165,-132366.24000000002,supply,evening,2018-06-01LESeveningsupply,113.61909012875539
6,2018,LES,-1105,-111744.40000000001,supply,morning,2018-06-01LESmorningsupply,101.12615384615385
6,2018,LES,-6480,-158830.6499999999,supply,off,2018-06-01LESoffsupply,24.510902777777762
6,2018,LES,-4260,-281563.96,supply,standard,2018-06-01LESstandardsupply,66.09482629107981
6,2018,MOZ,-702,-82123.95999999999,supply,evening,2018-06-01MOZeveningsupply,116.985698005698
6,2018,MOZ,-4387,-454044.29,supply,morning,2018-06-01MOZmorningsupply,103.49767266925005
6,2018,MOZ,-21332,-535586.4199999999,supply,off,2018-06-01MOZoffsupply,25.107182636414773
6,2018,MOZ,-13322,-884963.8299999996,supply,standard,2018-06-01MOZstandardsupply,66.42875168893556
6,2018,NAM,3561,356166.35000000003,consume,evening,2018-06-01NAMeveningconsume,100.01863240662736
6,2018,NAM,998,117053.26000000001,consume,morning,2018-06-01NAMmorningconsume,117.28783567134269
6,2018,NAM,32233,783240.7899999993,consume,off,2018-06-01NAMoffconsume,24.299345081128017
6,2018,NAM,17855,1232864.3400000005,consume,standard,2018-06-01NAMstandardconsume,69.04868888266596
6,2018,RSA,10,1243.7000000000005,consume,evening,2018-06-01RSAeveningconsume,124.37000000000005
6,2018,RSA,-6638,-780821.3699999999,supply,evening,2018-06-01RSAeveningsupply,117.6290102440494
6,2018,RSA,5,685.4000000000026,consume,morning,2018-06-01RSAmorningconsume,137.08000000000052
6,2018,RSA,-750,-105156.57,supply,morning,2018-06-01RSAmorningsupply,140.20876
6,2018,RSA,1152,24087.679999999993,consume,off,2018-06-01RSAoffconsume,20.90944444444444
6,2018,RSA,-900,-30541.84,supply,off,2018-06-01RSAoffsupply,33.93537777777778
6,2018,RSA,113,6100.520000000017,consume,standard,2018-06-01RSAstandardconsume,53.98690265486741
6,2018,RSA,-2884,-258415.77999999997,supply,standard,2018-06-01RSAstandardsupply,89.60325242718446
6,2018,ZAMC,1243,131328.47,consume,evening,2018-06-01ZAMCeveningconsume,105.65444086886565
6,2018,ZAMC,1258,113549.02000000002,consume,morning,2018-06-01ZAMCmorningconsume,90.26154213036567
6,2018,ZAMC,8394,207252.00000000006,consume,off,2018-06-01ZAMCoffconsume,24.690493209435317
6,2018,ZAMC,7060,463809.23999999993,consume,standard,2018-06-01ZAMCstandardconsume,65.6953597733711
6,2018,ZAMZ,-1023,-99926.49,supply,morning,2018-06-01ZAMZmorningsupply,97.67985337243402
6,2018,ZAMZ,-770,-19625.23,supply,off,2018-06-01ZAMZoffsupply,25.48731168831169
6,2018,ZAMZ,-10401,-673722.1799999998,supply,standard,2018-06-01ZAMZstandardsupply,64.77475050475914
6,2018,ZIM,2399,324199.89999999997,consume,evening,2018-06-01ZIMeveningconsume,135.13959983326384
6,2018,ZIM,1628,209201.66,consume,morning,2018-06-01ZIMmorningconsume,128.50224815724815
6,2018,ZIM,2,70.7200000000006,consume,off,2018-06-01ZIMoffconsume,35.3600000000003
6,2018,ZIM,-1,-33.01000000000022,supply,off,2018-06-01ZIMoffsupply,33.01000000000022
6,2018,ZIM,119,8205.57,consume,standard,2018-06-01ZIMstandardconsume,68.95436974789915
6,2018,ZIM,-2,-173.96000000000026,supply,standard,2018-06-01ZIMstandardsupply,86.98000000000013
7,2018,BOT,3807,546794.4900000002,consume,evening,2018-07-01BOTeveningconsume,143.6287076438141
7,2018,BOT,5710,846757.03,consume,morning,2018-07-01BOTmorningconsume,148.29370052539406
7,2018,BOT,-55,-8042.9,supply,morning,2018-07-01BOTmorningsupply,146.23454545454544
7,2018,BOT,6392,209598.51000000004,consume,off,2018-07-01BOToffconsume,32.79075563204005
7,2018,BOT,-9510,-268207.60000000003,supply,off,2018-07-01BOToffsupply,28.20269190325973
7,2018,BOT,11808,857668.6599999999,consume,standard,2018-07-01BOTstandardconsume,72.63454098915989
7,2018,HCB,-1433,-140255.9,supply,evening,2018-07-01HCBeveningsupply,97.87571528262386
7,2018,HCB,-674,-21836.88,supply,morning,2018-07-01HCBmorningsupply,32.39893175074184
7,2018,HCB,-795,-28125.359999999997,supply,off,2018-07-01HCBoffsupply,35.37781132075472
7,2018,HCB,-2467,-87171.52000000006,supply,standard,2018-07-01HCBstandardsupply,35.335030401297146
7,2018,LES,-1125,-151935.29999999996,supply,evening,2018-07-01LESeveningsupply,135.05359999999996
7,2018,LES,-1110,-161629.55000000002,supply,morning,2018-07-01LESmorningsupply,145.61220720720723
7,2018,LES,-7950,-234962.40000000005,supply,off,2018-07-01LESoffsupply,29.555018867924534
7,2018,LES,-4640,-350436.75000000023,supply,standard,2018-07-01LESstandardsupply,75.52516163793109
7,2018,MOZ,-787,-109198.81,supply,evening,2018-07-01MOZeveningsupply,138.75325285895806
7,2018,MOZ,-3083,-472529.1900000001,supply,morning,2018-07-01MOZmorningsupply,153.26927992215377
7,2018,MOZ,-36186,-1093288.36,supply,off,2018-07-01MOZoffsupply,30.213020505167748
7,2018,MOZ,-21845,-1643092.5800000003,supply,standard,2018-07-01MOZstandardsupply,75.21595696955826
7,2018,NAM,5971,681371.86,consume,evening,2018-07-01NAMeveningconsume,114.1135253726344
7,2018,NAM,3120,410221.1,consume,morning,2018-07-01NAMmorningconsume,131.4811217948718
7,2018,NAM,58229,1761887.4500000002,consume,off,2018-07-01NAMoffconsume,30.257903278435148
7,2018,NAM,29924,2284206.4,consume,standard,2018-07-01NAMstandardconsume,76.3335917658067
7,2018,RSA,20,2998.6000000000004,consume,evening,2018-07-01RSAeveningconsume,149.93
7,2018,RSA,-7825,-1000576.8500000001,supply,evening,2018-07-01RSAeveningsupply,127.86924600638979
7,2018,RSA,50,2186.9500000000025,consume,morning,2018-07-01RSAmorningconsume,43.739000000000054
7,2018,RSA,-3875,-581550.3300000001,supply,morning,2018-07-01RSAmorningsupply,150.07750451612904
7,2018,RSA,196,5266.82000000001,consume,off,2018-07-01RSAoffconsume,26.871530612244946
7,2018,RSA,-10439,-362651.95000000024,supply,off,2018-07-01RSAoffsupply,34.740104416131835
7,2018,RSA,92,2983.210000000001,consume,standard,2018-07-01RSAstandardconsume,32.426195652173924
7,2018,RSA,-8720,-744841.0799999997,supply,standard,2018-07-01RSAstandardsupply,85.41755504587152
7,2018,ZAMC,1372,170801.91000000003,consume,evening,2018-07-01ZAMCeveningconsume,124.49118804664725
7,2018,ZAMC,917,133985.27,consume,morning,2018-07-01ZAMCmorningconsume,146.11261723009812
7,2018,ZAMC,9852,298067.17999999993,consume,off,2018-07-01ZAMCoffconsume,30.254484368656104
7,2018,ZAMC,6448,486924.6599999999,consume,standard,2018-07-01ZAMCstandardconsume,75.51561104218361
7,2018,ZAMZ,-1000,-147561.5,supply,morning,2018-07-01ZAMZmorningsupply,147.5615
7,2018,ZAMZ,-9791,-287653.55,supply,off,2018-07-01ZAMZoffsupply,29.379384128281075
7,2018,ZAMZ,-10600,-806241,supply,standard,2018-07-01ZAMZstandardsupply,76.0604716981132
7,2018,ZIM,0,4.149569576838985e-12,consume,evening,2018-07-01ZIMeveningconsume,Infinity
7,2018,ZIM,0,-9.094947017729282e-13,consume,morning,2018-07-01ZIMmorningconsume,-Infinity
7,2018,ZIM,2,69.26000000000056,consume,off,2018-07-01ZIMoffconsume,34.63000000000028
7,2018,ZIM,0,1.3642420526593924e-12,consume,standard,2018-07-01ZIMstandardconsume,Infinity
8,2018,BOT,5813,739316.65,consume,evening,2018-08-01BOTeveningconsume,127.18332186478582
8,2018,BOT,5568,811449.2100000001,consume,morning,2018-08-01BOTmorningconsume,145.73441271551727
8,2018,BOT,4249,134401.56999999998,consume,off,2018-08-01BOToffconsume,31.631341492115787
8,2018,BOT,-9570,-241657.40000000008,supply,off,2018-08-01BOToffsupply,25.251556948798335
8,2018,BOT,13986,897713.6400000002,consume,standard,2018-08-01BOTstandardconsume,64.18658944658947
8,2018,HCB,-122,-12747.039999999999,supply,evening,2018-08-01HCBeveningsupply,104.4839344262295
8,2018,HCB,-14,-2071.72,supply,morning,2018-08-01HCBmorningsupply,147.98
8,2018,HCB,-36,-1410.11,supply,off,2018-08-01HCBoffsupply,39.16972222222222
8,2018,HCB,-42,-3466.1600000000003,supply,standard,2018-08-01HCBstandardsupply,82.52761904761905
8,2018,LES,-610,-83105.05,supply,evening,2018-08-01LESeveningsupply,136.2377868852459
8,2018,LES,-625,-91535.19999999998,supply,morning,2018-08-01LESmorningsupply,146.45631999999998
8,2018,LES,-6725,-179462.44999999998,supply,off,2018-08-01LESoffsupply,26.685866171003713
8,2018,LES,-4010,-248795.3999999999,supply,standard,2018-08-01LESstandardsupply,62.04374064837903
8,2018,MOZ,-5775,-719521.8299999997,supply,evening,2018-08-01MOZeveningsupply,124.59252467532463
8,2018,MOZ,-5317,-771411.1699999999,supply,morning,2018-08-01MOZmorningsupply,145.0839138611999
8,2018,MOZ,-35132,-952835.2599999995,supply,off,2018-08-01MOZoffsupply,27.12157747922121
8,2018,MOZ,-26717,-1694172.7600000005,supply,standard,2018-08-01MOZstandardsupply,63.411788748736775
8,2018,NAM,5814,712864.01,consume,evening,2018-08-01NAMeveningconsume,122.61162882696938
8,2018,NAM,5358,777603.72,consume,morning,2018-08-01NAMmorningconsume,145.12947368421052
8,2018,NAM,58598,1590450.0300000007,consume,off,2018-08-01NAMoffconsume,27.14171183316838
8,2018,NAM,26686,1750866.3199999991,consume,standard,2018-08-01NAMstandardconsume,65.60991980813907
8,2018,RSA,0,-1.2732925824820995e-11,consume,evening,2018-08-01RSAeveningconsume,-Infinity
8,2018,RSA,-5531,-681622.9,supply,evening,2018-08-01RSAeveningsupply,123.23682878322184
8,2018,RSA,15,2249.850000000005,consume,morning,2018-08-01RSAmorningconsume,149.99000000000032
8,2018,RSA,-4238,-614660.2299999999,supply,morning,2018-08-01RSAmorningsupply,145.03544832468143
8,2018,RSA,291,7822.010000000029,consume,off,2018-08-01RSAoffconsume,26.87975945017192
8,2018,RSA,-5397,-183929.44999999998,supply,off,2018-08-01RSAoffsupply,34.07994256068186
8,2018,RSA,5,278.1000000000183,consume,standard,2018-08-01RSAstandardconsume,55.620000000003664
8,2018,RSA,-4119,-348034.64999999997,supply,standard,2018-08-01RSAstandardsupply,84.49493809176984
8,2018,ZAMC,603,68858.12999999999,consume,evening,2018-08-01ZAMCeveningconsume,114.1925870646766
8,2018,ZAMC,732,104106.98000000003,consume,morning,2018-08-01ZAMCmorningconsume,142.22265027322408
8,2018,ZAMC,4277,114518.79999999999,consume,off,2018-08-01ZAMCoffconsume,26.775496843581948
8,2018,ZAMC,3257,194806.49999999997,consume,standard,2018-08-01ZAMCstandardconsume,59.811636475284
8,2018,ZAMZ,-192,-24041.97,supply,evening,2018-08-01ZAMZeveningsupply,125.21859375000001
8,2018,ZAMZ,-1334,-194190.74,supply,morning,2018-08-01ZAMZmorningsupply,145.57026986506747
8,2018,ZAMZ,-6617,-177663.08999999997,supply,off,2018-08-01ZAMZoffsupply,26.84949221701677
8,2018,ZAMZ,-8679,-529861.7900000003,supply,standard,2018-08-01ZAMZstandardsupply,61.05101855052428
8,2018,ZIM,0,1.7053025658242404e-13,consume,evening,2018-08-01ZIMeveningconsume,Infinity
8,2018,ZIM,0,-9.094947017729282e-13,consume,morning,2018-08-01ZIMmorningconsume,-Infinity
8,2018,ZIM,-145,-21540.7,supply,morning,2018-08-01ZIMmorningsupply,148.55655172413793
8,2018,ZIM,-3938,-110234.64999999997,supply,off,2018-08-01ZIMoffsupply,27.992546978161496
8,2018,ZIM,2,165.5,consume,standard,2018-08-01ZIMstandardconsume,82.75
8,2018,ZIM,-369,-19499.3,supply,standard,2018-08-01ZIMstandardsupply,52.84363143631436
9,2018,BOT,4956,442517.3400000001,consume,evening,2018-09-01BOTeveningconsume,89.28921307506054
